"id";"kind";"numfuses"
3147496414;"sing";1
3147496415;"sing";1
3147496423;"sing";6
3147496443;"sing";25
3147496446;"sing";1
3147496458;"sing";1
3147496459;"sing";3
3147496463;"sing";2
3147496464;"sing";1
3147496467;"sing";2
3147496468;"sing";1
3147496495;"sing";1
3147496501;"sing";1
3147496506;"sing";3
3147496531;"sing";1
3147496542;"sing";12
3147496548;"sing";2
3147496549;"sing";2
3147496552;"sing";2
3147496554;"sing";1
3147496555;"sing";3
3147496580;"sing";2
3147496582;"sing";5
3147496586;"sing";1
3147496597;"sing";3
3147496615;"sing";1
3147496641;"sing";5
3147496660;"sing";8
3147496667;"sing";2
3147496671;"sing";2
3147496678;"sing";1
3147496680;"sing";3
3147496682;"sing";2
3147496688;"sing";2
3147496692;"sing";1
3147496693;"sing";4
3147496694;"sing";15
3147496696;"sing";6
3147496707;"sing";5
3147496716;"sing";7
3147496729;"sing";7
3147496738;"sing";2
3147496743;"sing";2
3147496747;"sing";1
3147496764;"sing";7
3147496778;"sing";1
3147496795;"sing";3
3147496797;"sing";3
3147496800;"sing";1
3147496803;"sing";1
3147496804;"sing";1
3147496819;"sing";2
3147496822;"sing";1
3147496824;"sing";1
3147496826;"sing";2
3147496835;"sing";14
3147496841;"sing";5
3147496866;"sing";12
3147496868;"sing";3
3147496879;"sing";2
3147496881;"sing";4
3147496894;"sing";5
3147496898;"sing";1
3147496902;"sing";2
3147496921;"sing";10
3147496924;"sing";1
3147496928;"sing";6
3147496933;"sing";2
3147496941;"sing";3
3147496946;"sing";1
3147496952;"sing";4
3147496955;"sing";1
3147496980;"sing";2
3147496987;"sing";4
3147497007;"sing";2
3147497008;"sing";5
3147497025;"sing";1
3147497029;"sing";3
3147497057;"sing";3
3147497072;"sing";2
3147497074;"sing";1
3147497080;"sing";1
3147497086;"sing";3
3147497094;"sing";8
3147497097;"sing";1
3147497100;"sing";2
3147497107;"sing";3
3147497123;"sing";1
3147497124;"sing";2
3147497138;"sing";1
3147497143;"sing";1
3147497145;"sing";2
3147497148;"sing";4
3147497178;"sing";1
3147497184;"sing";1
3147497196;"sing";1
3147497218;"sing";1
3147497227;"sing";3
3147497246;"sing";7
3147497250;"sing";14
3147497255;"sing";2
3147497258;"sing";4
3147497266;"sing";1
3147497275;"sing";2
3147497279;"sing";3
3147497290;"sing";3
3147497294;"sing";33
3147497296;"sing";1
3147497298;"sing";1
3147497301;"sing";4
3147497302;"sing";2
3147497308;"sing";1
3147497315;"sing";5
3147497317;"sing";3
3147497318;"sing";3
3147497320;"sing";1
3147497321;"sing";1
3147497324;"sing";1
3147497327;"sing";1
3147497331;"sing";4
3147497332;"sing";1
3147497341;"sing";2
3147497353;"sing";1
3147497355;"sing";1
3147497356;"sing";3
3147497357;"sing";1
3147497363;"sing";1
3147497366;"sing";2
3147497369;"sing";2
3147497373;"sing";1
3147497379;"sing";1
3147497383;"sing";4
3147497384;"sing";7
3147497386;"sing";2
3147497388;"sing";1
3147497390;"sing";12
3147497392;"sing";2
3147497395;"sing";12
3147497402;"sing";1
3147497407;"sing";7
3147497410;"sing";3
3147497411;"sing";5
3147497415;"sing";1
3147497416;"sing";3
3147497417;"sing";2
3147497425;"sing";1
3147497428;"sing";10
3147497434;"sing";2
3147497437;"sing";4
3147497438;"sing";1
3147497443;"sing";2
3147497454;"sing";11
3147497456;"sing";1
3147497459;"sing";1
3147497460;"sing";2
3147497463;"sing";2
3147497465;"sing";8
3147497466;"sing";1
3147497468;"sing";11
3147497469;"sing";2
3147497472;"sing";4
3147497477;"sing";2
3147497487;"sing";1
3147497488;"sing";6
3147497489;"sing";13
3147497491;"sing";27
3147497493;"sing";1
3147497494;"sing";1
3147497497;"sing";2
3147497498;"sing";1
3147497502;"sing";2
3147497503;"sing";9
3147497521;"sing";6
3147497524;"sing";4
3147497528;"sing";3
3147497529;"sing";1
3147497530;"sing";2
3147497537;"sing";1
3147497541;"sing";1
3147497550;"sing";2
3147497553;"sing";6
3147497554;"sing";1
3147497555;"sing";1
3147497560;"sing";3
3147497562;"sing";1
3147497563;"sing";3
3147497568;"sing";1
3147497573;"sing";1
3147497577;"sing";5
3147497578;"sing";2
3147497579;"sing";2
3147497580;"sing";4
3147497582;"sing";3
3147497585;"sing";15
3147497587;"sing";4
3147497589;"sing";6
3147497594;"sing";2
3147497602;"sing";2
3147497603;"sing";1
3147497607;"sing";3
3147497611;"sing";1
3147497625;"sing";2
3147497626;"sing";2
3147497631;"sing";7
3147497643;"sing";9
3147497646;"sing";4
3147497649;"sing";3
3147497651;"sing";1
3147497658;"sing";2
3147497660;"sing";15
3147497663;"sing";1
3147497666;"sing";3
3147497667;"sing";1
3147497670;"sing";2
3147497672;"sing";3
3147497676;"sing";1
3147497684;"sing";2
3147497687;"sing";1
3147497690;"sing";2
3147497694;"sing";8
3147497697;"sing";1
3147497701;"sing";1
3147497702;"sing";1
3147497703;"sing";3
3147497705;"sing";17
3147497707;"sing";2
3147497720;"sing";2
3147497739;"sing";1
3147497753;"sing";14
3147497754;"sing";1
3147497757;"sing";1
3147497760;"sing";1
3147497763;"sing";1
3147497767;"sing";3
3147497768;"sing";18
3147497769;"sing";3
3147497782;"sing";12
3147497784;"sing";1
3147497792;"sing";1
3147497794;"sing";1
3147497795;"sing";3
3147497803;"sing";1
3147497826;"sing";3
3147497832;"sing";8
3147497834;"sing";26
3147497845;"sing";8
3147497846;"sing";6
3147497847;"sing";10
3147497850;"sing";2
3147497853;"sing";1
3147497854;"sing";1
3147497856;"sing";3
3147497857;"sing";5
3147497858;"sing";4
3147497860;"sing";1
3147497868;"sing";3
3147497870;"sing";2
3147497875;"sing";1
3147497876;"sing";2
3147497883;"sing";1
3147497886;"sing";1
3147497891;"sing";7
3147497892;"sing";4
3147497893;"sing";1
3147497902;"sing";1
3147497905;"sing";6
3147497911;"sing";1
3147497913;"sing";1
3147497919;"sing";3
3147497920;"sing";3
3147497923;"sing";1
3147497924;"sing";1
3147497925;"sing";1
3147497927;"sing";2
3147497929;"sing";1
3147497939;"sing";2
3147497952;"sing";1
3147497954;"sing";2
3147497958;"sing";4
3147497972;"sing";3
3147497973;"sing";2
3147497975;"sing";1
3147497977;"sing";1
3147497980;"sing";1
3147497995;"sing";2
3147498001;"sing";8
3147498002;"sing";1
3147498014;"sing";3
3147498026;"sing";8
3147498029;"sing";2
3147498034;"sing";1
3147498041;"sing";2
3147498043;"sing";23
3147498050;"sing";31
3147498064;"sing";2
3147498065;"sing";3
3147498070;"sing";1
3147498074;"sing";22
3147498092;"sing";8
3147498107;"sing";17
3147498108;"sing";2
3147498110;"sing";1
3147498114;"sing";4
3147498116;"sing";2
3147498118;"sing";1
3147498119;"sing";6
3147498135;"sing";3
3147498140;"sing";2
3147498148;"sing";6
3147498151;"sing";1
3147498153;"sing";2
3147498159;"sing";4
3147498160;"sing";1
3147498162;"sing";4
3147498165;"sing";3
3147498185;"sing";24
3147498187;"sing";6
3147498188;"sing";2
3147498195;"sing";1
3147498203;"sing";3
3147498205;"sing";1
3147498206;"sing";19
3147498209;"sing";2
3147498221;"sing";1
3147498222;"sing";2
3147498224;"sing";8
3147498230;"sing";2
3147498233;"sing";2
3147498236;"sing";3
3147498237;"sing";3
3147498239;"sing";2
3147498240;"sing";2
3147498242;"sing";2
3147498248;"sing";4
3147498251;"sing";3
3147498255;"sing";2
3147498263;"sing";21
3147498270;"sing";1
3147498271;"sing";4
3147498275;"sing";1
3147498277;"sing";3
3147498287;"sing";8
3147498293;"sing";5
3147498302;"sing";1
3147498329;"sing";2
3147498332;"sing";2
3147498335;"sing";2
3147498336;"sing";4
3147498337;"sing";1
3147498340;"sing";1
3147498341;"sing";2
3147498342;"sing";2
3147498344;"sing";1
3147498346;"sing";3
3147498348;"sing";1
3147498349;"sing";4
3147498352;"sing";1
3147498361;"sing";7
3147498365;"sing";6
3147498366;"sing";2
3147498374;"sing";21
3147498381;"sing";1
3147498385;"sing";3
3147498388;"sing";1
3147498393;"sing";5
3147498395;"sing";1
3147498396;"sing";2
3147498401;"sing";5
3147498410;"sing";1
3147498411;"sing";1
3147498413;"sing";1
3147498414;"sing";1
3147498417;"sing";3
3147498422;"sing";1
3147498429;"sing";1
3147498430;"sing";5
3147498431;"sing";6
3147498437;"sing";1
3147498439;"sing";1
3147498440;"sing";1
3147498446;"sing";5
3147498448;"sing";2
3147498452;"sing";1
3147498454;"sing";2
3147498462;"sing";1
3147498466;"sing";2
3147498471;"sing";4
3147498475;"sing";1
3147498476;"sing";1
3147498482;"sing";2
3147498483;"sing";3
3147498484;"sing";2
3147498485;"sing";4
3147498486;"sing";1
3147498493;"sing";3
3147498494;"sing";3
3147498502;"sing";15
3147498505;"sing";1
3147498506;"sing";1
3147498509;"sing";1
3147498516;"sing";2
3147498521;"sing";49
3147498523;"sing";2
3147498525;"sing";4
3147498527;"sing";1
3147498532;"sing";7
3147498537;"sing";2
3147498540;"sing";4
3147498544;"sing";3
3147498550;"sing";2
3147498553;"sing";1
3147498554;"sing";3
3147498558;"sing";1
3147498559;"sing";1
3147498563;"sing";1
3147498567;"sing";1
3147498569;"sing";1
3147498572;"sing";5
3147498578;"sing";4
3147498584;"sing";1
3147498588;"sing";1
3147498591;"sing";1
3147498594;"sing";2
3147498597;"sing";1
3147498598;"sing";5
3147498599;"sing";5
3147498604;"sing";24
3147498614;"sing";6
3147498618;"sing";3
3147498627;"sing";5
3147498629;"sing";1
3147498632;"sing";1
3147498633;"sing";2
3147498634;"sing";2
3147498635;"sing";2
3147498636;"sing";1
3147498650;"sing";1
3147498651;"sing";1
3147498652;"sing";1
3147498653;"sing";5
3147498657;"sing";5
3147498658;"sing";2
3147498673;"sing";2
3147498683;"sing";2
3147498689;"sing";1
3147498691;"sing";1
3147498696;"sing";3
3147498698;"sing";2
3147498711;"sing";1
3147498716;"sing";1
3147498726;"sing";3
3147498727;"sing";10
3147498730;"sing";4
3147498734;"sing";2
3147498741;"sing";5
3147498742;"sing";11
3147498744;"sing";6
3147498746;"sing";1
3147498751;"sing";2
3147498753;"sing";3
3147498759;"sing";1
3147498770;"sing";1
3147498771;"sing";2
3147498772;"sing";2
3147498774;"sing";10
3147498776;"sing";1
3147498777;"sing";2
3147498779;"sing";1
3147498784;"sing";2
3147498797;"sing";1
3147498806;"sing";1
3147498816;"sing";2
3147498818;"sing";3
3147498819;"sing";10
3147498821;"sing";1
3147498825;"sing";2
3147498828;"sing";6
3147498847;"sing";1
3147498849;"sing";2
3147498851;"sing";5
3147498853;"sing";1
3147498854;"sing";1
3147498856;"sing";1
3147498862;"sing";1
3147498864;"sing";1
3147498867;"sing";1
3147498869;"sing";1
3147498870;"sing";5
3147498872;"sing";1
3147498873;"sing";14
3147498877;"sing";1
3147498878;"sing";1
3147498895;"sing";1
3147498898;"sing";17
3147498910;"sing";1
3147498911;"sing";1
3147498917;"sing";1
3147498919;"sing";1
3147498920;"sing";2
3147498922;"sing";3
3147498927;"sing";2
3147498928;"sing";3
3147498931;"sing";1
3147498949;"sing";2
3147498950;"sing";33
3147498952;"sing";8
3147498968;"sing";2
3147498970;"sing";4
3147498981;"sing";15
3147498989;"sing";4
3147498997;"sing";1
3147499009;"sing";5
3147499011;"sing";7
3147499015;"sing";5
3147499020;"sing";1
3147499026;"sing";11
3147499029;"sing";9
3147499033;"sing";2
3147499040;"sing";1
3147499048;"sing";8
3147499051;"sing";1
3147499057;"sing";1
3147499062;"sing";1
3147499064;"sing";5
3147499066;"sing";3
3147499067;"sing";2
3147499069;"sing";8
3147499071;"sing";1
3147499072;"sing";7
3147499073;"sing";1
3147499074;"sing";1
3147499081;"sing";1
3147499083;"sing";1
3147499085;"sing";2
3147499086;"sing";2
3147499088;"sing";1
3147499092;"sing";1
3147499095;"sing";1
3147499105;"sing";2
3147499107;"sing";12
3147499110;"sing";4
3147499114;"sing";6
3147499118;"sing";2
3147499121;"sing";13
3147499123;"sing";14
3147499129;"sing";1
3147499136;"sing";9
3147499139;"sing";15
3147499142;"sing";1
3147499145;"sing";21
3147499148;"sing";2
3147499152;"sing";4
3147499153;"sing";13
3147499154;"sing";3
3147499163;"sing";2
3147499172;"sing";5
3147499174;"sing";7
3147499186;"sing";4
3147499188;"sing";4
3147499189;"sing";2
3147499190;"sing";2
3147499195;"sing";1
3147499206;"sing";1
3147499210;"sing";3
3147499211;"sing";2
3147499213;"sing";8
3147499215;"sing";1
3147499216;"sing";1
3147499217;"sing";8
3147499221;"sing";1
3147499224;"sing";1
3147499229;"sing";1
3147499230;"sing";2
3147499233;"sing";1
3147499234;"sing";6
3147499236;"sing";1
3147499244;"sing";1
3147499250;"sing";3
3147499253;"sing";20
3147499256;"sing";1
3147499257;"sing";1
3147499268;"sing";2
3147499269;"sing";1
3147499270;"sing";1
3147499275;"sing";2
3147499278;"sing";5
3147499279;"sing";40
3147499294;"sing";5
3147499295;"sing";1
3147499298;"sing";3
3147499300;"sing";2
3147499305;"sing";1
3147499310;"sing";1
3147499311;"sing";1
3147499315;"sing";4
3147499322;"sing";7
3147499329;"sing";4
3147499332;"sing";29
3147499335;"sing";1
3147499338;"sing";1
3147499340;"sing";1
3147499341;"sing";3
3147499346;"sing";2
3147499347;"sing";1
3147499348;"sing";2
3147499349;"sing";1
3147499353;"sing";3
3147499356;"sing";2
3147499358;"sing";2
3147499359;"sing";1
3147499370;"sing";1
3147499373;"sing";1
3147499376;"sing";3
3147499378;"sing";1
3147499379;"sing";1
3147499388;"sing";1
3147499389;"sing";1
3147499390;"sing";4
3147499391;"sing";1
3147499394;"sing";3
3147499403;"sing";4
3147499405;"sing";1
3147499406;"sing";2
3147499413;"sing";3
3147499414;"sing";1
3147499418;"sing";3
3147499419;"sing";4
3147499423;"sing";3
3147499434;"sing";3
3147499438;"sing";1
3147499440;"sing";85
3147499444;"sing";2
3147499445;"sing";1
3147499447;"sing";2
3147499450;"sing";1
3147499464;"sing";1
3147499468;"sing";3
3147499473;"sing";5
3147499476;"sing";3
3147499481;"sing";1
3147499486;"sing";1
3147499490;"sing";3
3147499491;"sing";2
3147499500;"sing";2
3147499502;"sing";5
3147499504;"sing";2
3147499508;"sing";1
3147499509;"sing";1
3147499515;"sing";3
3147499518;"sing";2
3147499519;"sing";4
3147499521;"sing";16
3147499525;"sing";1
3147499527;"sing";1
3147499532;"sing";7
3147499537;"sing";2
3147499539;"sing";1
3147499540;"sing";2
3147499541;"sing";26
3147499543;"sing";1
3147499547;"sing";60
3147499549;"sing";1
3147499550;"sing";6
3147499551;"sing";1
3147499553;"sing";1
3147499554;"sing";1
3147499557;"sing";1
3147499559;"sing";1
3147499563;"sing";1
3147499569;"sing";19
3147499570;"sing";9
3147499575;"sing";1
3147499577;"sing";1
3147499582;"sing";2
3147499584;"sing";5
3147499587;"sing";28
3147499588;"sing";1
3147499590;"sing";6
3147499591;"sing";1
3147499592;"sing";2
3147499593;"sing";1
3147499594;"sing";5
3147499595;"sing";1
3147499597;"sing";11
3147499598;"sing";6
3147499604;"sing";4
3147499606;"sing";7
3147499609;"sing";1
3147499613;"sing";4
3147499616;"sing";1
3147499617;"sing";2
3147499625;"sing";1
3147499633;"sing";1
3147499637;"sing";9
3147499648;"sing";1
3147499659;"sing";2
3147499661;"sing";1
3147499662;"sing";1
3147499663;"sing";3
3147499665;"sing";14
3147499670;"sing";2
3147499679;"sing";2
3147499681;"sing";1
3147499687;"sing";1
3147499690;"sing";6
3147499691;"sing";15
3147499693;"sing";1
3147499697;"sing";2
3147499701;"sing";1
3147499705;"sing";2
3147499712;"sing";2
3147499713;"sing";3
3147499714;"sing";4
3147499715;"sing";2
3147499716;"sing";1
3147499717;"sing";1
3147499719;"sing";1
3147499721;"sing";1
3147499723;"sing";12
3147499728;"sing";1
3147499731;"sing";5
3147499734;"sing";2
3147499735;"sing";2
3147499738;"sing";1
3147499739;"sing";1
3147499742;"sing";3
3147499747;"sing";1
3147499749;"sing";2
3147499750;"sing";2
3147499760;"sing";3
3147499761;"sing";1
3147499763;"sing";2
3147499764;"sing";3
3147499773;"sing";4
3147499775;"sing";1
3147499776;"sing";4
3147499782;"sing";1
3147499789;"sing";3
3147499793;"sing";3
3147499795;"sing";17
3147499798;"sing";10
3147499799;"sing";4
3147499802;"sing";4
3147499814;"sing";1
3147499816;"sing";11
3147499817;"sing";14
3147499818;"sing";1
3147499819;"sing";7
3147499821;"sing";1
3147499822;"sing";1
3147499824;"sing";10
3147499826;"sing";1
3147499829;"sing";1
3147499832;"sing";2
3147499839;"sing";3
3147499848;"sing";1
3147499849;"sing";1
3147499850;"sing";1
3147499854;"sing";1
3147499876;"sing";3
3147499882;"sing";1
3147499884;"sing";1
3147499885;"sing";1
3147499886;"sing";3
3147499887;"sing";1
3147499891;"sing";1
3147499893;"sing";12
3147499894;"sing";13
3147499900;"sing";14
3147499902;"sing";2
3147499904;"sing";8
3147499905;"sing";2
3147499907;"sing";2
3147499909;"sing";23
3147499910;"sing";5
3147499914;"sing";1
3147499918;"sing";3
3147499922;"sing";1
3147499925;"sing";10
3147499928;"sing";1
3147499931;"sing";6
3147499933;"sing";5
3147499944;"sing";1
3147499945;"sing";1
3147499946;"sing";3
3147499954;"sing";1
3147499956;"sing";4
3147499962;"sing";1
3147499963;"sing";3
3147499979;"sing";3
3147499980;"sing";12
3147499981;"sing";6
3147499990;"sing";1
3147499991;"sing";4
3147499992;"sing";3
3147499999;"sing";2
3147500004;"sing";1
3147500007;"sing";1
3147500008;"sing";1
3147500010;"sing";4
3147500013;"sing";13
3147500016;"sing";2
3147500018;"sing";1
3147500023;"sing";2
3147500026;"sing";1
3147500029;"sing";7
3147500030;"sing";1
3147500032;"sing";4
3147500033;"sing";1
3147500037;"sing";2
3147500040;"sing";2
3147500041;"sing";2
3147500044;"sing";1
3147500045;"sing";16
3147500051;"sing";1
3147500054;"sing";6
3147500055;"sing";11
3147500056;"sing";1
3147500057;"sing";3
3147500060;"sing";1
3147500066;"sing";1
3147500068;"sing";1
3147500073;"sing";3
3147500075;"sing";2
3147500078;"sing";12
3147500084;"sing";2
3147500093;"sing";4
3147500094;"sing";4
3147500103;"sing";2
3147500110;"sing";1
3147500111;"sing";7
3147500116;"sing";2
3147500120;"sing";1
3147500121;"sing";1
3147500126;"sing";1
3147500127;"sing";2
3147500134;"sing";6
3147500141;"sing";3
3147500142;"sing";1
3147500145;"sing";2
3147500150;"sing";1
3147500152;"sing";4
3147500154;"sing";1
3147500159;"sing";1
3147500160;"sing";3
3147500163;"sing";3
3147500164;"sing";1
3147500165;"sing";10
3147500169;"sing";3
3147500177;"sing";1
3147500179;"sing";23
3147500180;"sing";1
3147500181;"sing";1
3147500191;"sing";1
3147500194;"sing";1
3147500197;"sing";1
3147500198;"sing";11
3147500200;"sing";3
3147500205;"sing";1
3147500206;"sing";4
3147500208;"sing";3
3147500209;"sing";8
3147500211;"sing";1
3147500213;"sing";2
3147500222;"sing";8
3147500223;"sing";1
3147500224;"sing";2
3147500227;"sing";2
3147500231;"sing";3
3147500233;"sing";6
3147500239;"sing";1
3147500246;"sing";2
3147500249;"sing";3
3147500252;"sing";22
3147500255;"sing";2
3147500261;"sing";10
3147500263;"sing";2
3147500272;"sing";3
3147500274;"sing";1
3147500278;"sing";7
3147500281;"sing";1
3147500292;"sing";1
3147500296;"sing";10
3147500299;"sing";1
3147500300;"sing";1
3147500301;"sing";8
3147500302;"sing";4
3147500307;"sing";2
3147500308;"sing";2
3147500309;"sing";2
3147500310;"sing";5
3147500313;"sing";1
3147500314;"sing";1
3147500316;"sing";2
3147500317;"sing";2
3147500318;"sing";1
3147500320;"sing";2
3147500326;"sing";4
3147500328;"sing";3
3147500333;"sing";1
3147500335;"sing";1
3147500337;"sing";13
3147500338;"sing";1
3147500340;"sing";2
3147500341;"sing";1
3147500343;"sing";1
3147500345;"sing";2
3147500346;"sing";1
3147500347;"sing";5
3147500349;"sing";4
3147500351;"sing";5
3147500353;"sing";1
3147500355;"sing";4
3147500360;"sing";2
3147500362;"sing";1
3147500366;"sing";2
3147500367;"sing";2
3147500368;"sing";8
3147500370;"sing";5
3147500372;"sing";1
3147500374;"sing";2
3147500376;"sing";1
3147500378;"sing";2
3147500381;"sing";2
3147500383;"sing";1
3147500384;"sing";1
3147500387;"sing";27
3147500390;"sing";7
3147500393;"sing";9
3147500395;"sing";2
3147500396;"sing";101
3147500399;"sing";1
3147500402;"sing";7
3147500406;"sing";2
3147500415;"sing";2
3147500417;"sing";1
3147500418;"sing";4
3147500419;"sing";1
3147500423;"sing";3
3147500424;"sing";33
3147500425;"sing";3
3147500426;"sing";5
3147500427;"sing";2
3147500431;"sing";2
3147500440;"sing";4
3147500442;"sing";9
3147500443;"sing";6
3147500449;"sing";1
3147500451;"sing";2
3147500452;"sing";2
3147500453;"sing";10
3147500454;"sing";1
3147500457;"sing";1
3147500458;"sing";1
3147500460;"sing";15
3147500466;"sing";1
3147500469;"sing";1
3147500471;"sing";5
3147500472;"sing";3
3147500473;"sing";9
3147500474;"sing";1
3147500475;"sing";1
3147500479;"sing";2
3147500480;"sing";2
3147500481;"sing";3
3147500482;"sing";1
3147500483;"sing";6
3147500486;"sing";1
3147500489;"sing";6
3147500490;"sing";3
3147500493;"sing";1
3147500497;"sing";5
3147500499;"sing";2
3147500501;"sing";33
3147500511;"sing";2
3147500513;"sing";5
3147500519;"sing";8
3147500520;"sing";7
3147500522;"sing";2
3147500527;"sing";2
3147500531;"sing";1
3147500534;"sing";1
3147500538;"sing";1
3147500540;"sing";2
3147500541;"sing";13
3147500542;"sing";1
3147500546;"sing";3
3147500548;"sing";11
3147500550;"sing";1
3147500552;"sing";2
3147500553;"sing";2
3147500554;"sing";20
3147500558;"sing";4
3147500560;"sing";3
3147500563;"sing";1
3147500564;"sing";5
3147500565;"sing";2
3147500566;"sing";1
3147500568;"sing";2
3147500569;"sing";1
3147500573;"sing";6
3147500574;"sing";1
3147500580;"sing";4
3147500581;"sing";3
3147500586;"sing";1
3147500590;"sing";2
3147500592;"sing";3
3147500595;"sing";3
3147500604;"sing";1
3147500607;"sing";22
3147500608;"sing";2
3147500609;"sing";4
3147500615;"sing";1
3147500616;"sing";2
3147500622;"sing";1
3147500627;"sing";12
3147500631;"sing";2
3147500637;"sing";1
3147500639;"sing";3
3147500641;"sing";1
3147500646;"sing";2
3147500650;"sing";2
3147500653;"sing";3
3147500656;"sing";2
3147500664;"sing";1
3147500667;"sing";13
3147500674;"sing";1
3147500675;"sing";3
3147500676;"sing";1
3147500677;"sing";6
3147500678;"sing";2
3147500680;"sing";1
3147500681;"sing";1
3147500685;"sing";4
3147500696;"sing";3
3147500698;"sing";6
3147500701;"sing";4
3147500707;"sing";3
3147500709;"sing";4
3147500710;"sing";1
3147500711;"sing";1
3147500713;"sing";1
3147500716;"sing";1
3147500718;"sing";1
3147500723;"sing";2
3147500725;"sing";2
3147500727;"sing";11
3147500730;"sing";1
3147500733;"sing";3
3147500734;"sing";1
3147500737;"sing";9
3147500739;"sing";5
3147500740;"sing";2
3147500744;"sing";8
3147500746;"sing";5
3147500756;"sing";1
3147500760;"sing";1
3147500763;"sing";5
3147500765;"sing";2
3147500766;"sing";2
3147500767;"sing";7
3147500773;"sing";4
3147500779;"sing";1
3147500780;"sing";5
3147500782;"sing";5
3147500784;"sing";2
3147500790;"sing";1
3147500791;"sing";1
3147500792;"sing";7
3147500795;"sing";1
3147500796;"sing";2
3147500798;"sing";2
3147500801;"sing";3
3147500802;"sing";6
3147500809;"sing";1
3147500818;"sing";7
3147500821;"sing";1
3147500829;"sing";2
3147500830;"sing";1
3147500832;"sing";1
3147500853;"sing";1
3147500865;"sing";2
3147500866;"sing";1
3147500878;"sing";3
3147500890;"sing";1
3147500894;"sing";9
3147500898;"sing";1
3147500900;"sing";1
3147500911;"sing";17
3147500927;"sing";2
3147500932;"sing";1
3147500939;"sing";2
3147500942;"sing";2
3147500943;"sing";1
3147500964;"sing";3
3147500968;"sing";1
3147500969;"sing";2
3147500972;"sing";5
3147500975;"sing";2
3147500976;"sing";5
3147500979;"sing";1
3147500980;"sing";2
3147500984;"sing";1
3147500985;"sing";1
3147500986;"sing";2
3147500989;"sing";20
3147501001;"sing";10
3147501013;"sing";9
3147501015;"sing";1
3147501017;"sing";2
3147501019;"sing";1
3147501022;"sing";8
3147501026;"sing";1
3147501030;"sing";3
3147501031;"sing";2
3147501037;"sing";3
3147501059;"sing";5
3147501063;"sing";3
3147501067;"sing";4
3147501069;"sing";33
3147501072;"sing";4
3147501073;"sing";4
3147501074;"sing";3
3147501075;"sing";3
3147501076;"sing";5
3147501080;"sing";1
3147501082;"sing";1
3147501083;"sing";1
3147501085;"sing";33
3147501086;"sing";5
3147501094;"sing";6
3147501096;"sing";13
3147501099;"sing";1
3147501102;"sing";1
3147501106;"sing";2
3147501114;"sing";1
3147501130;"sing";10
3147501137;"sing";1
3147501149;"sing";3
3147501159;"sing";1
3147501161;"sing";8
3147501164;"sing";6
3147501176;"sing";2
3147501187;"sing";2
3147501197;"sing";1
3147501199;"sing";5
3147501202;"sing";1
3147501203;"sing";1
3147501204;"sing";2
3147501208;"sing";3
3147501210;"sing";3
3147501213;"sing";1
3147501224;"sing";2
3147501227;"sing";1
3147501229;"sing";2
3147501230;"sing";5
3147501240;"sing";2
3147501246;"sing";1
3147501249;"sing";1
3147501253;"sing";4
3147501254;"sing";1
3147501268;"sing";2
3147501279;"sing";4
3147501281;"sing";2
3147501285;"sing";2
3147501295;"sing";2
3147501298;"sing";7
3147501316;"sing";1
3147501317;"sing";1
3147501325;"sing";2
3147501327;"sing";8
3147501328;"sing";1
3147501336;"sing";17
3147501343;"sing";3
3147501350;"sing";1
3147501369;"sing";1
3147501374;"sing";2
3147501378;"sing";1
3147501383;"sing";1
3147501389;"sing";1
3147501390;"sing";1
3147501395;"sing";2
3147501399;"sing";2
3147501417;"sing";1
3147501425;"sing";23
3147501429;"sing";3
3147501434;"sing";1
3147501444;"sing";1
3147501445;"sing";3
3147501448;"sing";1
3147501450;"sing";6
3147501456;"sing";4
3147501458;"sing";2
3147501461;"sing";1
3147501464;"sing";15
3147501473;"sing";93
3147501490;"sing";1
3147501494;"sing";19
3147501497;"sing";4
3147501500;"sing";1
3147501501;"sing";2
3147501504;"sing";3
3147501508;"sing";5
3147501510;"sing";1
3147501512;"sing";3
3147501515;"sing";4
3147501517;"sing";2
3147501520;"sing";2
3147501527;"sing";1
3147501529;"sing";6
3147501533;"sing";3
3147501540;"sing";6
3147501545;"sing";8
3147501551;"sing";4
3147501569;"sing";2
3147501570;"sing";2
3147501574;"sing";2
3147501575;"sing";1
3147501584;"sing";2
3147501586;"sing";5
3147501587;"sing";1
3147501590;"sing";2
3147501601;"sing";3
3147501602;"sing";2
3147501603;"sing";3
3147501607;"sing";2
3147501628;"sing";2
3147501643;"sing";2
3147501653;"sing";3
3147501663;"sing";1
3147501667;"sing";1
3147501670;"sing";8
3147501676;"sing";1
3147501679;"sing";2
3147501682;"sing";1
3147501706;"sing";1
3147501708;"sing";1
3147501709;"sing";5
3147501713;"sing";3
3147501715;"sing";1
3147501716;"sing";4
3147501719;"sing";1
3147501722;"sing";6
3147501731;"sing";1
3147501734;"sing";1
3147501736;"sing";3
3147501737;"sing";1
3147501738;"sing";2
3147501744;"sing";1
3147501745;"sing";2
3147501762;"sing";2
3147501764;"sing";1
3147501775;"sing";3
3147501781;"sing";2
3147501785;"sing";2
3147501787;"sing";2
3147501790;"sing";3
3147501791;"sing";1
3147501801;"sing";1
3147501802;"sing";8
3147501806;"sing";1
3147501823;"sing";1
3147501838;"sing";2
3147501841;"sing";34
3147501843;"sing";1
3147501871;"sing";1
3147501873;"sing";1
3147501874;"sing";2
3147501882;"sing";1
3147501901;"sing";1
3147501902;"sing";1
